Address;Price;Rooms;SquareMeters;Date;Etage;Wohnfläche;Baujahr;Raumhöhe;Anzahl Wohnungen;Letztes Renovationsjahr;Nutzfläche;Grundstückfläche;Kubatur;Anzahl Toiletten;Hallenhöhe;Mindestnutzfläche;Gasanschluss;Waschmaschine;Kabel-TV;Haustiere erlaubt;Gedeckt;Mit Gartenhaus;Parkplatz;Minergie Bauweise;Tumbler;Keller;Estrich;Rollstuhlgängig;Balkon / Terrasse;Spielplatz;Altbau;Stromanschluss;Neubau;Cheminée;Minergie zertifiziert;Rauchen erlaubt;Lift;Steamer;Garage;Ruhige Lage;Hochparterre;Aussicht;Reduit;No features found;Abwasseranschluss;Swimmingpool;Eckhaus;Kinderfreundlich;Wasseranschluss;Geschirrspüler;In Wohngemeinschaft;Objekttyp_Attikawohnung;Objekttyp_Bauernhaus;Objekttyp_Dachwohnung;Objekttyp_Doppeleinfamilienhaus;Objekttyp_Einfamilienhaus;Objekttyp_Einzelzimmer;Objekttyp_Hobbyraum;Objekttyp_Kellerabteil;Objekttyp_Loft;Objekttyp_Maisonette / Duplex;Objekttyp_Mehrfamilienhaus;Objekttyp_Reihenfamilienhaus;Objekttyp_Schloss;Objekttyp_Studio;Objekttyp_Terrassenhaus;Objekttyp_Terrassenwohnung;Objekttyp_Villa;Objekttyp_Wohnung;Coordinates;Latitude;Longitude
8037 Zürich;7500.0;5.5;320.0;2024-04-02;2.0;;;;0;;;;;0;;;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.3960075378418, 8.524187088012695);47.3960075378418;8.524187088012695
Klotenerstrasse 50, 8303 Bassersdorf;1275.0;1.5;;2024-04-02;1.0;117.0;2012.0;;0;2024.0;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.4449348449707, 8.624361038208008);47.4449348449707;8.624361038208008
Usterstrasse 59, 8308 Illnau;2700.0;4.5;117.0;2024-04-02;0.0;52.0;2024.0;2.4;0;2024.0;52.0;;;0;;;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;True;False;True;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.4046745300293, 8.72027587890625);47.4046745300293;8.72027587890625
Brüttenerstrasse 38 - Haus B, 8307 Effretikon;1700.0;2.5;52.0;2024-04-02;1.0;72.0;2024.0;2.4;0;2024.0;72.0;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Brüttenerstrasse 40 - Haus A, 8307 Effretikon;2200.0;3.5;72.0;2024-04-02;1.0;71.0;2024.0;2.4;0;2024.0;71.0;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Brüttenerstrasse 40 - Haus A, 8307 Effretikon;2200.0;3.5;71.0;2024-04-02;1.0;;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Neuhausstrasse 12, 8044 Zürich;2650.0;2.0;;2024-04-02;3.0;66.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.3770637512207, 8.564271926879883);47.3770637512207;8.564271926879883
Feldblumenstrasse 2, 8134 Adliswil;1898.0;3.5;66.0;2024-04-02;0.0;90.0;1954.0;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.314453125, 8.518614768981934);47.314453125;8.518614768981934
Voltastrasse 81, 8044 Zürich;2840.0;3.0;90.0;2024-04-02;;100.0;2024.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.38076400756836, 8.555060386657715);47.38076400756836;8.555060386657715
8127 Forch;4500.0;3.5;100.0;2024-04-02;5.0;;1966.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.325225830078125, 8.650810241699219);47.325225830078125;8.650810241699219
Gentertstrasse 11, 8181 Höri;1790.0;3.5;;2024-04-02;4.0;44.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.508575439453125, 8.516135215759277);47.508575439453125;8.516135215759277
Frohburgstrasse 2, 8303 Bassersdorf;1650.0;2.0;44.0;2024-04-02;1.0;;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.44748306274414, 8.634163856506348);47.44748306274414;8.634163856506348
8037 Zürich;2156.0;3.0;;2024-04-02;4.0;141.0;2008.0;2.6;0;2024.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.3960075378418, 8.524187088012695);47.3960075378418;8.524187088012695
Mühlackerstrasse 111, 8046 Zürich;4000.0;4.5;141.0;2024-04-02;3.0;;;;0;;;;;0;;;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.425235748291016, 8.499256134033203);47.425235748291016;8.499256134033203
Wehntalerstrasse 283A, 8046 Zürich;2230.0;3.5;;2024-04-02;2.0;144.0;2009.0;2.4;0;;144.0;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;(47.410804748535156, 8.525647163391113);47.410804748535156;8.525647163391113
Metzggasse 2, 8451 Kleinandelfingen;2014.0;3.5;144.0;2024-04-02;3.0;55.0;1977.0;;0;;;;;0;;;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.599609375, 8.68359088897705);47.599609375;8.68359088897705
Rütistrasse 54, 8134 Adliswil;1830.0;2.5;55.0;2024-04-02;4.0;90.0;;;0;2018.0;81.0;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.306026458740234, 8.529998779296875);47.306026458740234;8.529998779296875
Bürglistrasse 6, 8400 Winterthur;2359.0;3.5;90.0;2024-04-02;2.0;;;;0;;90.0;;;0;;;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.50479507446289, 8.717486381530762);47.50479507446289;8.717486381530762
No address found;;;;2024-04-02;1.0;75.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Glärnischstrasse 17, 8632 Tann;2305.0;3.5;;2024-04-02;3.0;144.0;;;0;;;;;0;;;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.26491165161133, 8.848761558532715);47.26491165161133;8.848761558532715
Alpenstrasse 56A, 8600 Dübendorf;2250.0;4.5;75.0;2024-04-02;0.0;87.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40410232543945, 8.62796401977539);47.40410232543945;8.62796401977539
Knüsligasse 1, 8610 Uster;2890.0;4.5;144.0;2024-04-02;2.0;147.0;;;0;2005.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.34571838378906, 8.733579635620117);47.34571838378906;8.733579635620117
Bergstrasse 2, 8625 Gossau;1792.0;3.5;87.0;2024-04-02;2.0;90.0;;2.3;0;2022.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.304264068603516, 8.75822639465332);47.304264068603516;8.75822639465332
Carmenstrasse 35, 8032 Zürich;5260.0;5.0;147.0;2024-04-02;2.0;94.0;;;0;;;;;0;;;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.36817932128906, 8.563258171081543);47.36817932128906;8.563258171081543
Zollstrasse 2, 8462 Rheinau;1810.0;4.5;90.0;2024-04-02;;127.0;;;0;;;;;1;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.644752502441406, 8.604442596435547);47.644752502441406;8.604442596435547
Ländischstrasse 70, 8706 Meilen;3440.0;4.0;94.0;2024-04-02;2.0;86.0;;;0;;;;;0;;;False;True;True;True;False;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;True;False;True;True;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.27628707885742, 8.625227928161621);47.27628707885742;8.625227928161621
Rigistrasse 5, 8703 Erlenbach;5850.0;4.0;127.0;2024-04-02;1.0;77.0;2023.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.30625534057617, 8.593246459960938);47.30625534057617;8.593246459960938
Seestrasse 73, 8712 Stäfa;2660.0;4.5;86.0;2024-04-02;1.0;;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.23896789550781, 8.720773696899414);47.23896789550781;8.720773696899414
8700 Küsnacht ZH;3600.0;2.5;77.0;2024-04-02;5.0;87.0;;;0;;;;;0;;;False;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.317588806152344, 8.586783409118652);47.317588806152344;8.586783409118652
Schaffhauserstrasse 202, 8057 Zürich;2115.0;3.0;;2024-04-02;4.0;124.0;2015.0;;0;;;;;0;;;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40079879760742, 8.544663429260254);47.40079879760742;8.544663429260254
Haldenstrasse 167, 8003 Zürich, 8055 Zürich;4130.0;3.5;87.0;2024-04-02;3.0;126.0;2020.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Winterthurerstrasse 83, 8006 Zürich;;3.5;124.0;2024-04-02;2.0;70.0;;;0;;;;;0;;;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.39070129394531, 8.5452299118042);47.39070129394531;8.5452299118042
